"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Mozambique","1996","MOZ","16492484","20572895284.0","1247.41","87.6932025","53.26277614","24.09","61.97","8.37"
"Mozambique","2002","MOZ","18958338","21025370393.0","1109.03","87.56607771","46.94815576","25.55","58.66","10.69"
"Mozambique","2008","MOZ","21819037","20553356220.0","941.99","81.12763166","45.48299909","23.48","55.66","11.23"
"Mozambique","2014","MOZ","25788473","24544192952.0","951.75","74.38780069","53.95342708","31.11","64.63","8.3"
"Mozambique","2019","MOZ","29884378","29860675429.0","999.21","81.6315949","50.73723197","24.97","60.4","9.36"
"Mozambique","2022","MOZ","32656242","31441725629.0","962.81","81.36137724","49.55713451","22.7","59.36","9.89"
"Myanmar","2015","MMR","51089060","263690000000.0","5161.38","18.24069917","38.0685091","26.49","51.12","12.71"
"Myanmar","2017","MMR","51894939","296721000000.0","5717.73","10.26622877","30.6968689","16.71","43.0","15.92"
"Namibia","1993","NAM","1508698","8429492929.0","5587.26","60.28100252","71.05054855","33.15","75.8","3.27"
"Namibia","2003","NAM","1917469","12213390181.0","6369.54","47.60912955","63.31697106","26.87","71.55","5.53"
"Namibia","2009","NAM","2077400","16383138236.0","7886.37","38.59012127","60.9646976","26.3","69.22","6.07"
"Namibia","2015","NAM","2374305","22473214767.0","9465.18","22.86306173","59.06661153","21.58","64.2","6.55"
"Nauru","2012","NRU","10289","187634000000.0","14945.41","9.718574584","32.36157894","16.22","47.37","16.45"
"Nepal","1984","NPL","17085243","18482688000.0","1081.79","82.74800181","30.05754054","9.69","33.81","22.33"
"Nepal","1995","NPL","22245443","31356698922.0","1409.58","70.74590325","35.20701826","17.95","45.93","15.38"
"Nepal","2003","NPL","25688762","43073954586.0","1676.76","55.67623377","43.76810491","15.94","43.8","15.69"
"Nepal","2010","NPL","27341955","57388251486.0","2098.91","21.50441408","32.84058571","14.58","42.35","15.94"
"Nepal","2022","NPL","29715435","95965910597.0","3229.5","2.436314523","30.02026379","13.72","41.47","16.7"
"Netherlands","1983","NLD","14396898","331570000000.0","23030.65","0.748826284","28.36416662","6.24","27.64","24.58"
"Netherlands","1987","NLD","14724948","367879000000.0","24983.35","0.451576989","26.76962018","6.17","27.66","24.48"
"Netherlands","1990","NLD","15030886","411391000000.0","27369.7","1.201195084","31.08676374","5.95","27.2","24.76"
"Netherlands","1993","NLD","15389718","441708000000.0","28701.52","1.474986505","30.43155074","5.75","27.09","24.47"
"Netherlands","1999","NLD","15940183","575899000000.0","36128.77","0.202898309","28.06339562","6.03","27.64","24.59"
"Netherlands","2004","NLD","16425562","646331000000.0","39349.12","0.34075838","29.80000973","7.02","29.4","23.66"
"Netherlands","2005","NLD","16465707","664118000000.0","40333.42","0.148320047","29.04823124","7.18","29.72","23.18"
"Netherlands","2006","NLD","16493851","691454000000.0","41921.91","0.045792855","30.04332781","7.09","29.63","22.79"
"Netherlands","2007","NLD","16531360","721200000000.0","43626.18","0.02863133","29.59277928","7.87","31.02","22.23"
"Netherlands","2008","NLD","16597259","737705000000.0","44447.4","0.174446916","29.29801345","6.77","28.55","23.58"
"Netherlands","2009","NLD","16684148","713987000000.0","42794.32","0.228170143","27.88199782","6.57","28.65","23.53"
"Netherlands","2010","NLD","16771232","728193000000.0","43419.18","0.047438906","27.84523964","6.73","29.17","23.05"
"Netherlands","2011","NLD","16851061","744614000000.0","44187.98","0.139450841","27.75008678","6.59","28.94","23.06"
"Netherlands","2012","NLD","16915191","736942000000.0","43566.89","0.07584219","27.62092948","6.58","29.25","22.9"
"Netherlands","2013","NLD","16967066","735983000000.0","43377.15","0.090814079","28.10648084","6.35","28.43","22.87"
"Netherlands","2014","NLD","17030085","746459000000.0","43831.78","0.149127492","28.63141894","6.87","29.27","22.46"
"Netherlands","2015","NLD","17107429","761083000000.0","44488.46","0.068256899","28.24158072","6.88","29.25","22.62"
"Netherlands","2016","NLD","17204693","777764000000.0","45206.51","0.057693757","28.17356884","6.91","29.22","22.56"
"Netherlands","2017","NLD","17315376","800404000000.0","46225.04","0.206088927","28.53580713","7.05","29.88","22.12"
"Netherlands","2018","NLD","17421285","819301000000.0","47028.72","0.112138456","28.12103927","6.97","29.57","22.43"
"Netherlands","2019","NLD","17537505","835323000000.0","47630.67","0.095728703","29.24832702","6.92","29.37","22.54"
"Netherlands","2020","NLD","17636732","802862000000.0","45522.13","0.040797566","25.99421144","6.92","29.37","22.54"
"Netherlands","2021","NLD","17730565","841907000000.0","47483.35","0.097263115","25.74386895","7.06","29.65","22.4"
"Nicaragua","1993","NIC","4453733","8788659513.0","1973.32","47.13586867","57.12127686","22.27","55.41","8.39"
"Nicaragua","1998","NIC","4883659","12049925222.0","2467.4","34.74628627","54.37584519","22.27","55.41","8.39"
"Nicaragua","2001","NIC","5087827","14579899402.0","2865.64","26.31005645","52.87476778","22.79","56.41","8.02"
"Nicaragua","2005","NIC","5342108","17753885555.0","3323.39","16.49796665","48.82003665","22.75","55.48","8.7"
"Nicaragua","2009","NIC","5656602","20900358446.0","3694.86","13.91410381","43.94162595","22.85","54.46","9.33"
"Nicaragua","2014","NIC","6066493","27402565000.0","4517.04","6.570377946","46.15629315","25.49","53.19","10.25"
"Niger","1992","NER","8817633","6527731522.0","740.3","88.03700209","36.0424906","17.41","47.52","14.91"
"Niger","1994","NER","9398266","6867284266.0","730.7","88.91248107","41.46048725","16.79","50.0","12.82"
"Niger","2005","NER","13756192","9809322645.0","713.08","83.84852409","44.3873167","23.8","55.26","11.5"
"Niger","2007","NER","14803604","10716181753.0","723.89","82.92745352","37.3042047","16.31","49.57","14.31"
"Niger","2011","NER","17176286","12994344552.0","756.53","68.84093285","31.45171404","12.23","43.23","16.9"
"Niger","2014","NER","19215917","16132130068.0","839.52","60.30374765","34.27657485","11.6","43.3","15.72"
"Niger","2018","NER","22188074","20008393727.0","901.76","59.01250243","37.25942373","16.23","49.21","14.38"
"Niger","2021","NER","24502145","22299096291.0","910.09","60.48986912","32.86256492","14.13","45.23","16.23"
"Nigeria","1985","NGA","84897973","137606000000.0","1620.84","51.05599761","38.67785037","9.26","43.53","13.93"
"Nigeria","1992","NGA","102372779","181866000000.0","1776.51","55.16522527","44.92224753","11.26","46.8","11.54"
"Nigeria","1996","NGA","113754783","215950000000.0","1898.38","60.90791225","51.89936161","12.1","46.59","12.25"
"Nigeria","2003","NGA","137202646","387284000000.0","2822.72","51.09695792","40.0608182","13.59","46.24","13.48"
"Nigeria","2010","NGA","166642888","809999000000.0","4860.69","38.48505914","35.65020859","10.24","42.35","15.2"
"Nigeria","2012","NGA","176200627","908381000000.0","5155.38","37.44341135","35.51300764","10.19","42.21","15.26"
"Nigeria","2015","NGA","190671883","1044790000000.0","5479.52","35.7665807","35.87977886","10.3","42.49","15.09"
"Nigeria","2018","NGA","204938752","1056100000000.0","5153.26","34.19290483","35.12774408","11.59","42.72","15.49"
"Nigeria","2022","NGA","223150906","1134450000000.0","5083.77","41.81954861","33.89486969","12.29","42.39","16.07"
"North Macedonia","2009","MKD","2060601","21758909955.0","10559.5","12.12098897","42.76077151","7.86","33.49","17.12"
"North Macedonia","2010","MKD","2051510","22583127369.0","11008.05","12.81777918","40.06554782","8.02","33.92","17.17"
"North Macedonia","2011","MKD","2040445","23201482935.0","11370.8","10.9329246","39.36067522","7.99","34.21","17.15"
"North Macedonia","2012","MKD","2027288","23095684802.0","11392.4","9.110046923","38.13239634","8.05","33.73","17.88"
"North Macedonia","2013","MKD","2013280","23771197646.0","11807.2","7.380896807","36.23913825","8.37","33.18","18.29"
"North Macedonia","2014","MKD","1997842","24633991465.0","12330.3","6.444036961","35.2016598","8.55","32.71","19.46"
"North Macedonia","2015","MKD","1980366","25583815729.0","12918.73","7.00449124","35.59069335","8.32","32.21","19.59"
"North Macedonia","2016","MKD","1961268","26312536822.0","13416.08","5.688680708","34.53451991","8.8","32.11","19.94"
"North Macedonia","2017","MKD","1940877","26597107306.0","13703.65","5.639727414","34.19890702","9.41","32.29","20.04"
"North Macedonia","2018","MKD","1919730","27363281668.0","14253.71","4.279974848","32.96046853","8.19","30.97","20.6"
"North Macedonia","2019","MKD","1897643","28433274864.0","14983.47","3.940351307","33.50583017","7.87","30.6","20.74"
"Norway","1986","NOR","4167252","118765000000.0","28499.51","0.244875927","24.63048249","5.81","23.99","27.7"
"Norway","1991","NOR","4261618","132698000000.0","31137.84","0.475248834","25.22628605","6.08","23.64","28.56"
"Norway","1995","NOR","4358991","174592000000.0","40053.34","0.491034519","26.0196358","8.56","27.51","26.35"
"Norway","2000","NOR","4490864","242751000000.0","54054.47","0.235081837","27.35878527","12.77","32.65","24.06"
"Norway","2003","NOR","4564666","277856000000.0","60871.11","0.218803738","27.62690187","12.12","31.25","24.99"
"Norway","2004","NOR","4591739","297743000000.0","64843.22","0.294862944","31.57806993","13.52","32.97","23.9"
"Norway","2005","NOR","4623120","314941000000.0","68122.99","0.212072348","30.59702814","17.83","37.72","21.95"
"Norway","2006","NOR","4660487","332458000000.0","71335.36","0.16450223","26.35383904","13.35","33.53","23.59"
"Norway","2007","NOR","4709017","352693000000.0","74897.35","0.154343341","27.09064782","13.31","33.78","23.6"
"Norway","2008","NOR","4768097","364944000000.0","76538.64","0.240151025","26.99634433","14.05","34.29","23.71"
"Norway","2009","NOR","4828625","370113000000.0","76649.83","0.086947723","26.15822852","11.17","31.06","24.94"
"Norway","2010","NOR","4889160","383761000000.0","78492.2","0.150988135","25.72370768","12.46","32.67","24.11"
"Norway","2011","NOR","4952969","399420000000.0","80642.55","0.128499977","25.30016899","12.47","32.92","23.84"
"Norway","2012","NOR","5018453","410276000000.0","81753.5","0.127174309","25.72599649","12.64","33.13","23.63"
"Norway","2013","NOR","5080126","414445000000.0","81581.7","0.164902082","26.36111081","12.1","32.55","23.85"
"Norway","2014","NOR","5137397","422934000000.0","82324.52","0.112921232","26.75256133","11.75","32.34","23.81"
"Norway","2015","NOR","5189777","430789000000.0","83007.23","0.170049234","27.49675512","9.97","30.76","24.54"
"Norway","2016","NOR","5235974","435807000000.0","83233.14","0.280673313","28.4933418","9.75","30.64","24.46"
"Norway","2017","NOR","5276807","446544000000.0","84623.85","0.291652465","26.986745","10.18","30.96","24.25"
"Norway","2018","NOR","5311751","450245000000.0","84763.99","0.281800912","27.56024301","11.07","32.02","23.8"
"Norway","2019","NOR","5347733","455305000000.0","85139.78","0.190427236","27.74184346","9.46","30.23","24.59"
"Norway","2020","NOR","5379275","449485000000.0","83558.71","0.294958055","28.39288414","9.46","30.23","24.59"
"Norway","2021","NOR","5408082","467008000000.0","86353.72","0.170240237","29.08912599","9.45","30.29","24.39"
"Norway","2022","NOR","5456796","482328000000.0","88390.41","0.294659636","26.94625258","9.52","30.65","24.01"
"Norway","2023","NOR","5519167","391590500000.0","79567.375","0.197059312","26.53081119","9.52","30.64","24.01"
"Pakistan","1987","PAK","105130710","248713000000.0","2365.75","80.62593937","33.31645727","15.73","43.94","16.25"
"Pakistan","1990","PAK","116155584","290070000000.0","2497.25","79.46473956","33.24797451","15.09","43.04","16.31"
"Pakistan","1996","PAK","138557089","391435000000.0","2825.08","45.31888366","28.66498828","16.65","42.22","17.87"
"Pakistan","1998","PAK","146522354","419025000000.0","2859.8","50.28413534","33.12329352","18.56","45.93","16.05"
"Pakistan","2001","PAK","159270910","477964000000.0","3000.95","56.24518394","28.65301967","17.17","43.71","16.81"
"Pakistan","2004","PAK","171285999","592026000000.0","3456.36","40.86610377","30.88610768","17.52","45.24","15.55"
"Pakistan","2005","PAK","175453212","641139000000.0","3654.19","40.80809057","31.26125336","19.3","46.88","15.19"
"Pakistan","2007","PAK","184493231","719254000000.0","3898.54","34.86794829","29.66950238","16.92","44.1","16.14"
"Pakistan","2010","PAK","199239048","805492000000.0","4042.84","26.65559649","28.78086269","16.45","42.85","16.96"
"Pakistan","2011","PAK","203746069","845097000000.0","4147.8","25.93352199","29.69795763","16.85","43.22","17.06"
"Pakistan","2013","PAK","211073979","918329000000.0","4350.74","21.24637663","29.52857316","16.43","42.19","17.35"
"Pakistan","2015","PAK","217290884","1010830000000.0","4651.95","16.91145748","31.29126728","17.26","44.1","16.82"
"Pakistan","2018","PAK","226928893","1165410000000.0","5135.56","16.5161714","29.58926558","16.65","42.81","17.3"
"Palestine","2004","PSE","3475178","14801525695.0","4259.21","1.752854139","34.04465914","20.56","54.52","11.31"
"Palestine","2005","PSE","3557406","15962719146.0","4487.18","1.259300113","34.74262357","21.62","55.4","10.54"
"Palestine","2006","PSE","3645096","14923434404.0","4094.11","0.473969337","33.95928144","21.02","55.54","10.57"
"Palestine","2007","PSE","3736694","15482101098.0","4143.26","2.927319892","35.60607731","22.73","57.52","9.66"
"Palestine","2009","PSE","3921245","16895251586.0","4308.64","0.609995751","34.46397483","19.56","54.91","10.88"
"Palestine","2010","PSE","4016918","17771111593.0","4424.07","0.647669518","35.29443145","19.67","54.1","10.72"
"Palestine","2011","PSE","4115912","19437411000.0","4722.5","0.374392676","34.41523612","18.33","52.42","12.17"
"Palestine","2016","PSE","4632743","23665914839.0","5108.4","1.377654634","33.6900413","18.29","51.47","12.33"
"Palestine","2023","PSE","5409201","16428985366.0","4366.355","2.073312737","36.38187647","16.24","51.51","10.21"
"Panama","1989","PAN","2403821","15760105000.0","6556.27","29.77251709","58.54873061","22.27","55.41","8.39"
"Panama","1991","PAN","2508273","18696766794.0","7454.04","27.12312341","57.97843933","22.27","55.41","8.39"
"Panama","1995","PAN","2724555","22570156089.0","8283.98","21.11667693","57.62895346","22.27","55.41","8.39"
"Panama","1997","PAN","2836702","24846156289.0","8758.82","19.90779638","58.11877251","22.27","55.41","8.39"
"Panama","1998","PAN","2893918","26740256885.0","9240.16","19.76903826","57.33296275","22.27","55.41","8.39"
"Panama","1999","PAN","2951820","27866809468.0","9440.55","17.71557927","56.32699728","22.27","55.41","8.39"
"Panama","2000","PAN","3010376","28706485449.0","9535.85","16.34510159","56.57905936","22.27","55.41","8.39"
"Panama","2001","PAN","3069545","28943056968.0","9429.1","20.78420222","56.69551492","22.79","56.41","8.02"
"Panama","2002","PAN","3129343","29668000666.0","9480.58","17.21035391","56.08869791","22.45","56.19","8.1"
"Panama","2003","PAN","3189813","31009621095.0","9721.45","16.79662913","55.64636588","23.3","56.2","8.48"
"Panama","2004","PAN","3251158","33428600750.0","10282.06","15.54367095","54.77020741","24.14","55.88","8.72"
"Panama","2005","PAN","3313024","35933065263.0","10846.0","14.54202384","53.79738212","22.75","55.48","8.7"
"Panama","2006","PAN","3375024","39099565107.0","11584.97","15.71888924","54.6335876","23.23","55.16","9.04"
"Panama","2007","PAN","3437490","43958183203.0","12787.87","12.97214925","52.68421769","24.73","56.18","8.92"
"Panama","2008","PAN","3500646","47885663330.0","13679.09","9.001661092","52.69296169","23.95","55.3","9.16"
"Panama","2009","PAN","3564383","48772972500.0","13683.43","6.645666808","51.77022219","22.85","54.46","9.33"
"Panama","2010","PAN","3628537","51741885375.0","14259.71","7.658606023","51.60857439","23.78","54.55","9.47"
"Panama","2011","PAN","3693509","57996520000.0","15702.28","6.081222743","51.34671926","23.91","53.84","9.78"
"Panama","2012","PAN","3759261","63359010000.0","16854.11","7.438281924","51.73878074","23.62","53.25","10.03"
"Panama","2013","PAN","3825333","67546261000.0","17657.62","5.917890742","51.45573616","24.9","53.98","10.09"
"Panama","2014","PAN","3892100","71636840000.0","18405.7","6.379958242","50.46523809","25.49","53.19","10.25"
"Panama","2015","PAN","3960034","75784011000.0","19137.21","4.784474149","50.8054316","23.3","52.82","10.31"
"Panama","2016","PAN","4029085","79454188125.0","19720.16","4.798021913","50.40669441","23.45","52.95","10.28"
